SMILES,P1,P2,P3,P4
CC(N)CNN=C,2.7439,0.35827,-2.61352679911,5.7670
CCC(CF)C=O,2.7236,0.37686,-2.49139228129,4.2142
C=C1CCCCO1,1.9654,0.39686,-2.7252642517,6.6905
CC1(CO)CC1N,2.1294,0.3905,-2.71711280571,6.5198
CC(=O)OCC=C,1.7835,0.42471,-2.43194812648,6.0098
CC(CF)C=C,1.6731,0.42594,-2.31594513089,7.5060
FC(=C)C=CC=C,1.4115,0.31287,-2.33874350567,5.0378
CCC1=CCCO1,0.7406,0.38849,-2.7262055587,6.3964
OC1CC=NN=C1,4.8177,0.34948,-2.07352785746,4.2883
CC1(F)CNN=C1,1.6545,0.36872,-2.16833393227,5.7653
C=Cn1cccn1,2.0787,0.35226,-2.20228432226,5.5818
COCC(C)C#N,3.9282,0.45707,-2.52106747329,7.8576
OC1C=CCC1=C,1.6727,0.3903,-2.49242433528,6.4841
CC12CC(N1)C=C2,1.6549,0.38635,-2.55743500409,5.5149
CC(N)CCCN,0.1028,0.41968,-3.06662728994,6.6785
FC1C=CNC1=O,4.5464,0.34688,-1.88318840404,4.9141
CCC(=N)N(C)C,2.8180,0.37548,-2.85093686052,6.2402
O=C1OCON=C1,2.3998,0.34518,-1.66614250243,4.3243
Cn1cc[nH]c1=O,3.7733,0.36782,-2.16604800246,5.9927
NC1CC1CC=C,1.2105,0.39291,-2.79631819251,6.7185
CC(C)C(N)C#C,1.6829,0.41833,-2.78581337151,6.5671
CCC(CO)CF,1.3026,0.46141,-2.70197950871,7.5822
NN=CNC(N)=N,3.1573,0.34111,-2.03166919187,5.4521
Fc1cc[nH]c1F,3.3049,0.38653,-1.71857201043,6.2722
N=CNC1CNC1,2.0644,0.38327,-2.40920275969,6.2806
Nn1cnoc1=N,2.5284,0.36898,-1.67187390764,6.1794
CC(F)C(O)=O,3.1756,0.43207,-1.75162158045,5.9529
CCC(=C)C#C,0.5520,0.36802,-2.29375151888,5.6997
CCC(=CF)C#N,2.9971,0.3781,-2.16476068626,6.4748
FC1=CN=CNC1,3.8637,0.32476,-1.96870169385,4.6860
COCC(=C)C=C,1.1709,0.35568,-2.6842816767,5.9354
CNC(NN)=NN,2.0706,0.36818,-2.20198958329,6.1038
N=CNC(=N)C=O,3.2682,0.33434,-1.93098449605,3.8403
NC(=O)C1CC1,4.0618,0.40578,-2.07787574867,5.7588
CCC1CC1NC,0.8556,0.41692,-3.02515529993,6.7556
CC=C(C)CN,1.0715,0.40691,-2.57310619731,6.5724
C=C1C=NN=C1,5.3639,0.31806,-1.69701543664,3.6512
CC(C)(O)C=CF,2.9095,0.41884,-2.47605593329,7.3045
COCOC=CF,2.2104,0.40945,-2.13718984307,6.9928
CC1(O)CC(=O)C1,3.4321,0.36958,-2.41905645148,4.2975
CC(C)(C)OC=C,2.0145,0.39863,-2.92745995012,6.8668
CCC(=O)NC=N,1.0214,0.39046,-2.36454207388,5.4032
OCCC(=C)C=C,1.4998,0.35175,-2.6989402007,5.8319
CCOC=CCC,0.9531,0.40336,-2.92521516512,6.9749
O=C1C2COC1C2,2.9089,0.35511,-2.17026801006,4.2288
CC(=O)C(F)F,1.2425,0.37556,-1.58263517284,4.2920
NC(=O)C=NO,4.0491,0.35239,-1.54249860804,4.7254
COC(=O)C1CC1,1.7053,0.43441,-2.42840090448,6.1020
NC(=N)NNC=O,3.9001,0.39198,-1.94234074106,5.7721
NC(CF)CC=C,1.4580,0.40454,-2.5826122611,7.1530
CC1NC(=N)C=C1,3.9448,0.3474,-2.43620957368,5.4203
CN(O)C(N)=N,3.0482,0.39518,-1.83763408827,6.4797
CNCC(=C)CO,3.0377,0.39674,-2.71767209971,6.3004
CC(F)=CCC#N,4.3768,0.41677,-2.16954224726,7.4095
NN1CC=CC1=N,4.4243,0.33189,-2.19339699727,5.0736
NC(=N)C(F)CF,3.7238,0.40069,-1.95745264786,6.5543
CNN(C)C=N,2.7750,0.382,-2.14255426449,6.4575
CN(CCF)N=C,0.9306,0.34791,-2.34594586769,5.7398
Cc1cnoc1F,3.2799,0.38655,-1.83704648204,6.4138
CC1(CCC1)C#C,0.8136,0.45208,-2.7573391295,6.6125
COC1C(N)C1F,2.2480,0.4204,-2.23984523388,6.7284
C1C=CC2NC12,1.7708,0.38434,-2.12219900047,6.0013
ON1C=CCN=C1,2.5860,0.3619,-2.05597609746,5.1399
CC(C)(C)N,1.2205,0.41578,-2.33900149811,6.7119
CC1CC(O)CO1,1.5910,0.43289,-2.6366033039,7.6166
CC(C)C(=O)C#N,3.8830,0.35738,-2.32133246787,4.0476
O=CC(=O)C#N,2.8597,0.30232,-1.30719313061,2.7934
COCC(C)CO,3.1770,0.44536,-2.83422782532,7.8422
FC(=C)C1CCC1,1.4972,0.41594,-2.55804507909,7.3025
O=C1NOCO1,3.6736,0.41614,-1.42212726523,6.6883
C1NCC1C2CO2,3.0761,0.40769,-2.46511888329,6.3853
C1CC1C2CO2,1.8133,0.47924,-2.20788896108,8.4028
ON=COC=CF,0.9961,0.37157,-1.68645105724,6.1742
CC(CN)C=C,1.2628,0.40517,-2.56727102231,6.7014
CCCOCCO,2.3512,0.45903,-2.83581304132,7.8408
C1NC2CNC1C2,2.4289,0.39644,-2.6307475501,6.3767
CC(CC=C)=CF,1.4790,0.39606,-2.55751564309,6.7758
CC12CCC(C1)C2,0.0763,0.48001,-3.02802089792,8.7925
OC(=O)CC1CC1,1.5025,0.43385,-2.43991335848,6.0151
FC(=C)CC#N,4.2884,0.42202,-1.69247226664,7.4758
N=CN(C=O)C=O,2.2098,0.37648,-1.84076094024,4.7208
CC1CCC(=C)C1,0.6973,0.40245,-3.04112937192,6.8317
FCC=CCF,0.0000,0.4238,-1.85855911106,7.5166
C=NN=COC=O,1.3186,0.34876,-1.77816465224,4.2838
NNC(=O)NO,4.9654,0.38616,-1.52730174205,6.7857
CC(=C)C=CC#N,4.9560,0.32717,-2.39666826267,5.3132
CC=NOC=NN,2.6276,0.34263,-2.04370522547,5.8014
FCC(=C)OC=C,1.4046,0.38725,-2.23538337587,6.3319
C=CC(=N)NC=O,4.9517,0.34653,-2.12903723646,4.8081
OC1C=CCC1F,3.1424,0.41469,-2.26658701287,6.6934
FC1CCC(=C)C1,1.5725,0.40268,-2.58660586509,6.8418
CN(C)CCC=C,0.7046,0.38045,-3.01773148293,6.6036
FC1(CC1)C2CC2,1.7549,0.47082,-2.54181828309,8.4463
O=C1C2CC1C=C2,2.5735,0.3951,-2.25988456786,5.1035
O=C1CCC=CN1,3.2870,0.35844,-2.35567398787,5.4009
CCCC(=O)C#C,2.8542,0.36406,-2.46923005728,4.1426
CCN=CNC=N,1.8018,0.3668,-2.43911592569,5.5617
OCC(C=C)C=C,1.7349,0.40201,-2.6893448287,6.8744
ON=CNOC=O,1.5056,0.37048,-1.62700714344,6.0115
O=C1CC2CC2O1,4.5510,0.42536,-2.21971642706,5.8848
C1CN2CC=CC12,1.1794,0.38307,-2.58939190409,5.7321
CN1CC1C(N)=N,4.0484,0.40205,-2.41699930669,6.3267
O=CC1OC1C#C,2.2952,0.36283,-1.90210268664,4.1804
CN=C(NO)C#C,2.3828,0.35899,-1.99581103346,5.0715
Nc1coc(=O)[nH]1,6.0013,0.37281,-1.85103708924,6.0002
C=CC(C=C)C#C,0.4882,0.4022,-2.51790663208,6.5853
NCC1C(N)C1O,2.2789,0.40392,-2.5092699093,6.5527
CC1CC1(C)CF,1.7725,0.46728,-2.78328102151,8.4211
CC(=O)C(O)CO,1.6846,0.37049,-2.33365965868,4.4657
CC1=CCCC1N,1.1157,0.40276,-2.84209666151,6.5320
Nc1nnc(N)o1,3.8985,0.3728,-1.73919992964,6.3233
FC1CCOCC1,1.3255,0.44949,-2.49920390429,7.8433
CC#CC1CN1,2.0395,0.41964,-2.07946354247,6.2504
CC1C(O)CC1O,2.5552,0.44174,-2.6177167529,7.4173
NC1CCCOC1,2.2674,0.41721,-2.74771403271,6.8062
CN=C(N)CC=O,0.7605,0.34535,-2.33789556988,4.3978
OC(=O)C1CCC1,1.6806,0.42992,-2.44445981648,5.9181
NN=CC(F)C=C,3.1322,0.3626,-2.13456614327,5.8965
COCC#CCO,2.0904,0.43431,-2.34304704948,6.4601
CC(CO)=CCO,0.6413,0.402,-2.6127130249,6.6217
Oc1ncoc1F,1.5580,0.35769,-1.55743601582,5.7146
CCCOC=NN,1.3193,0.3738,-2.5097417853,6.0557
Nn1nccc1F,0.5316,0.4002,-1.74406880044,6.8163
COC=NNC=N,3.9684,0.35252,-2.09182759447,5.6660
CC1C(F)C1(C)N,2.3787,0.41058,-2.5744138801,6.6035
FCC(=C)C(F)=C,1.3239,0.35568,-2.10154090426,5.7867
CC#CC(N)CN,2.4779,0.40652,-2.5919901821,6.5422
Cc1coc(F)c1,1.9951,0.38555,-2.06612098845,6.4282
O=CC1NC1C#N,3.1369,0.37218,-1.87299134504,4.3109
C1C2NC1C3CC23,1.3657,0.42976,-2.55170174209,6.9714
COC=CC=CC,0.9999,0.34099,-2.6977658637,5.6885
CC12CNCC1C2,1.5364,0.41222,-2.81696218451,6.5550
C=C1C=CC=C1,0.5502,0.30354,-2.11936181746,3.5953
COC(CF)CF,1.9709,0.46691,-2.22981390688,8.0039
NN=CNOC=O,1.4406,0.3555,-1.75245920425,5.6439
C1C2OC3CC3C12,1.5323,0.43685,-2.45676779428,7.5340
NNC(=N)C=C,4.4403,0.35594,-1.93134749907,5.4490
CON=CNC=N,2.4489,0.34429,-2.07272118747,5.5018
CC(=CN)C=NN,2.0340,0.29521,-2.40401832069,4.6182
CC(F)CC=CF,2.7969,0.42075,-2.33637563968,7.4561
CC(C=O)C#N,5.4943,0.3823,-1.84922589525,4.3963
CCc1nnon1,2.9043,0.39736,-1.86116616505,5.6311
C1CCC1,0.0000,0.50071,-1.82986119448,9.0524
CC(N)C=CF,2.3915,0.41186,-2.11302724948,6.6561
FC1(F)C=NN=C1,2.0176,0.34761,-1.47143434502,4.1099
CN1CC(F)C1=O,4.5929,0.38828,-2.08289406346,5.7241
C=C1C=CCC1=O,2.9482,0.3207,-2.30197567586,3.7234
CCC=CC(C)N,1.2396,0.40181,-3.04081210293,6.4732
CC1C(N)C1(C)F,2.2780,0.40156,-2.5782703571,6.5449
CNC(=O)C=CN,4.2420,0.33549,-2.35998241388,5.3436
NCC1CON=C1,4.7774,0.38523,-2.28089263588,6.1764
CC(=C)NC=O,3.3720,0.36467,-2.07949613867,5.4603
OCC(=C)CC=O,4.5273,0.37021,-2.40093195348,4.3216
NC(=O)C=CCO,2.7680,0.36422,-2.24200243307,4.9446
ON=C(C=C)C=O,2.7842,0.32276,-1.94785403265,3.8341
ON=C1CNN=C1,1.8826,0.30287,-1.84859399505,4.5152
CC1COC=CC1,1.3191,0.39635,-2.7279471547,6.6378
CCC1CCC1F,1.8355,0.48836,-2.79108691551,8.8995
CC(=O)CNC=O,2.7766,0.38932,-2.26119111007,4.7403
N#CC1CC1,4.3788,0.46859,-1.67296701885,7.2948
CC(C)C(C)C=C,0.3810,0.42162,-3.24215274534,7.4040
N#CC1COC1,2.8587,0.44047,-1.81842385225,7.2938
CC(C=O)C(C)=O,4.3032,0.37235,-2.43378637948,4.3770
FC1C(F)C1C=O,1.1825,0.37441,-1.78900347704,4.3499
CNCC(C)C,0.9822,0.41047,-2.79276530773,6.4866
COC(C#N)C#N,4.5754,0.42995,-1.86944216104,6.9328
FCC=CCC=C,1.7593,0.4003,-2.55092862209,6.8415
NC(=N)C=CC=C,3.2016,0.32287,-2.41263623968,5.2514
CNn1cnnn1,5.3721,0.3945,-1.76909629945,5.8213
C1CC2CCC2C1,0.1544,0.47166,-3.03249011792,8.4820
COC(C)=CC=O,4.2444,0.34726,-2.41193788748,4.1058
CCC(C)=NNC,1.8622,0.36486,-2.82312955252,5.8533
COC(=C)C(C)N,1.3374,0.41048,-2.72137685271,6.8232
COCCN,0.8919,0.43217,-2.00363676589,6.9063
OCCC1CC1O,2.8330,0.43348,-2.6044357229,7.4877
CN1CCNC1=O,4.2338,0.41665,-2.38093410188,6.8790
COc1ccoc1,0.9609,0.37683,-2.19087128506,6.1001
NC(=CC#N)C#C,5.1350,0.31143,-1.95025827784,4.9033
CC(C)(C)CCF,2.0417,0.49106,-3.01975010993,9.1719
COCC1(C)CC1,1.0228,0.45283,-2.90866468212,7.6545
CCC(=O)CO,3.1598,0.39462,-2.17969624228,4.8374
CCC(C)=NO,0.7996,0.40624,-2.23898981409,6.3047
O=C1ONC=NO1,5.7395,0.37255,-1.42328793202,5.5181
Cc1coc(C)c1,0.7108,0.37979,-2.52991821828,6.2114
CCC=CC#CC,0.2709,0.35702,-2.7720981725,5.5480
FCC1=NNCC1,1.9859,0.36272,-2.16560626727,5.6764
NN=CN1CCC1,2.7010,0.3461,-2.38234598069,5.5164
NN=CNC(N)=O,3.2366,0.34706,-1.95455019906,5.7165
CNC(C=C)C#C,0.6475,0.39696,-2.53973667609,6.2925
C=CC#CCC=O,2.5655,0.34884,-2.23884348286,4.3317
C1OCC2CC12,1.6910,0.45683,-2.23854565708,7.9623
CCCC(O)C=O,2.4459,0.38437,-2.6404003399,4.5636
CC(C)(N)C(O)=O,2.1511,0.39554,-2.47773894449,5.9861
NCC1CNC1=O,3.9230,0.38938,-2.34482453988,5.9878
NNC(=O)ON=C,3.0372,0.38689,-1.77190122325,5.9283
Nc1ccc(O)o1,1.0652,0.36987,-2.01590833165,6.0341
O=C1COC=CN1,3.1715,0.34437,-2.02641450665,5.1916
NNC(=N)CC=C,4.3582,0.37965,-2.40124332369,6.3974
OC1CC2NC2C1,1.5998,0.43046,-2.51135610129,7.0427
CC1(C)CC1(C)O,1.3806,0.43455,-2.92725269312,7.3513
CCC(F)CC=C,1.7225,0.42517,-2.79037461651,7.4951
FC1C2COC1C2,1.3443,0.45667,-2.23745002787,7.6509
N=CNN=CC#C,0.9392,0.31748,-1.92653271685,4.9799
C=CC(=C)CC#C,0.5485,0.35533,-2.52903336508,5.9043
CN(C)C=NC=O,5.3599,0.33913,-2.34263011888,4.4414
CCC(=C)C(O)=O,1.6525,0.37569,-2.44984136848,5.1483
FCC(F)C(F)=C,1.6656,0.42568,-1.87497370485,7.5787
COC(=O)C(F)=C,0.6373,0.37166,-1.97345651265,5.2405
CNNC(C)=O,2.6904,0.39211,-2.07616805068,5.8949
C#CC1CCOC1,1.0798,0.44291,-2.45918401328,6.6929
CCc1conn1,3.8030,0.37796,-2.08443301046,5.7322
CC(F)(CF)C=O,2.4366,0.37691,-2.03847499946,4.2538
CC(OC=C)=CF,1.8586,0.38703,-2.23376064987,6.4229
CC1CC(CO)N1,2.6030,0.41656,-2.72169079771,6.7898
COC(C)CF,2.4382,0.45516,-2.22130074009,7.9177
COC(=C)NC=N,3.9542,0.36874,-2.31187263488,5.9060
CC(C#N)C#N,4.3300,0.48375,-1.74258924664,7.6644
C1CN=CNO1,1.4323,0.37292,-1.80446672026,5.5484
NCC#CC1CN1,2.4171,0.40496,-2.33804442968,6.3130
N=c1nc[nH]o1,4.9160,0.34036,-1.41455912743,5.3819
NCC=CCO,2.0199,0.39696,-2.25326030209,6.3389
NC1(CO)COC1,2.8371,0.4221,-2.39942437849,6.8531
FCC(F)(F)C=O,1.0792,0.36956,-1.58154806963,4.0929
OCC#CC1CN1,2.2658,0.40111,-2.22458579887,6.1995
Oc1cnc[nH]1,3.0354,0.38302,-1.67195984384,6.0755
O=c1nncco1,5.3397,0.29157,-1.56420658282,2.4603
CCC(=N)NO,3.6535,0.38488,-2.03630375568,6.3680
Nc1c[nH]c(O)c1,1.1196,0.35189,-2.13291252046,5.6824
CCC(F)=CC#C,1.9706,0.36179,-2.31342839467,5.7619
NC1CC1O,1.2800,0.42155,-1.77607302147,6.7361
CC(N)C(F)CO,0.7802,0.42837,-2.5042845233,6.9792
NN1CC(=O)N=C1,6.7629,0.34299,-1.91513930105,4.4120
CC1=CCC(=O)C1,3.0953,0.37612,-2.53258310228,4.3497
CNC(C)C(F)=C,0.7677,0.39484,-2.5806113211,6.4236
CC1CC1C(O)=O,1.7151,0.43442,-2.44712014548,6.0805
COC1=CCOC1,1.6976,0.3914,-2.38657380748,6.5818
CC1=CC=NC1=O,4.6193,0.30748,-2.10412986345,2.9613
COC1CC1(C)N,1.7052,0.39618,-2.70431731171,6.3738
CC(F)C(C)=O,4.1179,0.38183,-2.03346085867,4.4487
CC#CCCC=O,2.8490,0.37028,-2.47473450728,4.4136
CC(CN)C=NO,1.3230,0.39124,-2.4951589763,6.1661
CC1OC1(C)CF,0.9332,0.47314,-2.46882012629,8.3126
COC=CC,1.3825,0.39339,-1.98019403888,6.6752
CC=C(C)C(N)=O,3.8468,0.36504,-2.55983525029,5.1435
CC1=CC=C(F)C1,1.6188,0.34055,-2.36364726767,4.9372
NCC(CF)C#C,3.1532,0.43093,-2.32677278768,6.7348
CN(O)C(=O)C=C,3.1064,0.34609,-2.17466083107,4.7589
CCC1OCC1O,0.6868,0.44317,-2.6094932459,7.5619
CC1NC1C,1.7473,0.43526,-2.09327969469,7.2665
CNCC=C(C)F,2.3332,0.39799,-2.5795459391,6.4113
NN=CCC(N)=O,2.4561,0.37051,-2.13662116347,5.8311
OCC(=O)C=NO,3.5666,0.33885,-1.86974512385,4.1398
CCCC(C)=CF,1.7697,0.41636,-2.79085307951,7.3720
CCCC(N)C#C,1.6865,0.41967,-2.78402161151,6.5599
NC1CC1N,0.9720,0.41525,-1.88602756728,6.7415
O=CCC(=O)C#C,4.0540,0.33966,-1.93836995664,4.1124
N#CC1=NOCC1,5.0720,0.34706,-1.85685830704,5.5063
C=CC1CC(=O)C1,2.8221,0.36868,-2.49383414428,4.3489
CCn1ccnn1,4.7730,0.39979,-2.21890017427,5.9512
OCCC1(F)CC1,1.3476,0.4584,-2.46541840529,7.5416
Fc1ncco1,2.4207,0.39931,-1.40447060542,6.7797
C=Nn1cnnc1,5.6031,0.34643,-1.76814227044,5.0617
CC(C)CC=C,0.3947,0.42296,-2.77406766772,7.4446
Fc1nnc(F)o1,2.4470,0.41772,-1.1945580488,7.0771
CNCCC#C,1.2258,0.41485,-2.30673790089,6.5468
C=CCN1CC1,1.1082,0.40112,-2.31270459289,6.6335
CC1COC1C=O,2.8851,0.36093,-2.39366014648,4.1338
CCC(CC)=CF,1.6453,0.41135,-2.79071726651,7.3052
CC1NC1(C)C,1.8220,0.42158,-2.56463958231,7.2330
C1CC=CC=NN1,2.3149,0.31368,-2.39258121368,4.4374
CNNC(=O)NN,3.8190,0.42553,-2.12668345148,6.9880
OCC(CF)C=O,2.6679,0.37629,-2.17503413007,4.2686
CC=CC=C(C)C,0.2648,0.34204,-3.02456816392,5.6414
CC(CO)C=NN,3.0308,0.38836,-2.5138154013,5.9885
ONC=N,3.0984,0.40094,-1.08497077944,6.2026
Nc1cccnn1,4.3817,0.32184,-2.01868075785,3.8133
O=C1NN=CC1=O,3.3516,0.27094,-1.59104379382,2.2348
CCN(C)CC,0.5007,0.40631,-2.78423027473,6.7229
Nn1cnnn1,5.0676,0.40137,-1.30807298283,5.9043
CC(=C)OC(C)=O,1.7738,0.40285,-2.43866380348,5.9025
NN1CCN=C1,3.5727,0.37861,-1.94313364607,6.0310
CC(CO)C1CC1,1.8781,0.45719,-2.92241562812,7.7742
OCC1=CCNC1,2.8119,0.37918,-2.50954502129,5.9309
O=Cn1nccn1,3.3914,0.36604,-1.70492084163,4.8572
O=c1[nH]nn[nH]1,0.5424,0.37823,-1.25521332002,5.9838
FC1=CC2NC2C1,0.8162,0.38651,-2.13860518826,6.1928
Oc1n[nH]cc1F,3.0071,0.38189,-1.66474288863,6.3276
FC1C2CC=CC12,1.7360,0.39627,-2.34220545367,6.4446
CN(C=O)C(C)=C,3.0004,0.36105,-2.54080215429,5.4624
NCC1CC1C#C,1.7297,0.42876,-2.54845567009,6.3278
COC1C(N)C1N,1.3821,0.40126,-2.4949563243,6.6524
C#C,0.0000,0.48889,-0.63807249782,6.8141
CC1=NOCOC1,3.0689,0.39332,-2.16913990907,5.7193
NC1(COC1)C#C,1.5140,0.42453,-2.22610091187,6.5791
CC(=C)C(=C)CO,1.9097,0.36352,-2.6972116347,5.8167
NC(=N)OC=O,2.0178,0.37132,-1.58444744904,5.8030
C1NN=CC2CC12,2.3014,0.35933,-2.38461685368,5.3542
CC1(C)C=CC=C1,0.4138,0.34699,-2.8142924725,5.0659
CC#CC(C)C=O,3.1290,0.36659,-2.47286915728,4.3221
CCNN=CCF,2.4221,0.3552,-2.36017886669,5.7322
CC1(CF)CC1N,2.2547,0.40663,-2.5752006011,6.5823
CC(C)C(=C)C=C,0.2999,0.35404,-3.01518402892,5.8683
OCCC(F)=C,1.4530,0.42296,-2.00740798867,7.5170
O=CN1CCN=C1,3.9410,0.36288,-2.14088419046,5.2124
CC1C(N)C1O,1.2822,0.4086,-2.24707096609,6.6006
ON=c1ocno1,2.1531,0.36464,-1.40838907402,5.7308
C=CC1CC=CO1,1.1438,0.36766,-2.48669056228,5.9390
N=CNC(=N)C#C,0.9004,0.35359,-1.95869755885,5.3997
NCCC(N)C#C,1.8998,0.41156,-2.5773977591,6.5602
COC(CO)=CC,2.4392,0.40458,-2.6080116799,6.9217
NCCNCCF,0.7956,0.41561,-2.59994468911,6.7252
NN=CC(=C)CO,3.0776,0.32445,-2.28645054888,5.3471
CC1NC1CO,2.6297,0.429,-2.24410138209,7.2763
O=c1nccn[nH]1,4.3589,0.31844,-1.71724622063,3.6840
CCC(=O)N(C)N,2.6734,0.39629,-2.5434367963,5.8865
OC1C=CC2CC12,1.3133,0.39633,-2.48609042628,6.3678
CCC=C(C)C,0.2601,0.40806,-2.77878100772,7.1165
FC1CC1C#C,1.2490,0.44383,-1.82342277305,6.3660
CNN=COC=C,1.7225,0.34574,-2.26755326788,5.4572
Oc1cnno1,4.7249,0.37115,-1.30263099162,5.9561
CN(NC=O)C=O,2.0408,0.38306,-2.03194675466,5.6307
COC(C=C)C#N,3.3471,0.41962,-2.27937742387,6.9578
CC1CCCC1=O,3.0429,0.37055,-2.7591484567,4.3266
CC(F)(F)C(N)=N,2.3694,0.40295,-1.97600605786,6.1650
CCC(O)CN,2.9876,0.43219,-2.49453482851,6.9756
Oc1cc(F)no1,4.8123,0.39242,-1.52950938982,6.7485
CC1(N)CCC1O,2.4610,0.42477,-2.73505288071,6.9473
C1CC2(CN2)CO1,2.7080,0.43518,-2.49532473729,7.2167
CC(F)=CCC=O,3.2393,0.36158,-2.27116256987,4.2922
CC(F)=CC=NO,1.7796,0.33737,-2.02674833146,5.6717
ON=C(CF)C=O,3.4157,0.33862,-1.71624010124,3.8464
C=CCCN1CC1,1.0300,0.40281,-2.78237482651,7.4312
COc1nnno1,4.8897,0.39007,-1.55113322383,6.1844
C1CCC2(C1)CN2,1.7477,0.43072,-2.82161138051,7.1707
CCc1c[nH]nn1,4.2130,0.39141,-2.22407393727,5.8963
OCC=CC(F)=C,2.7632,0.34917,-2.24688328987,5.8061
OC1COC=C1,2.0013,0.38648,-1.93622711886,6.3602
CC1(CN1)C2CO2,2.5409,0.4364,-2.47088916229,7.3839
CC1NC1CC=C,1.6433,0.40909,-2.79653039851,7.2777
CC1OCC1(F)F,0.5062,0.47545,-2.02484927746,7.7008
CC(C)(F)C(N)=N,3.7675,0.41203,-2.42275974069,6.3832
C=CCC=CC#N,4.6788,0.37047,-2.38544066067,6.1475
CON=CC#C,0.4750,0.34274,-1.72945659225,5.3421
CC(O)C=CCN,1.6936,0.39839,-2.72586599771,6.3858
NCC=CC(F)=C,2.6957,0.34884,-2.35991807768,5.7430
NC(=N)COC=C,2.6917,0.40273,-2.31741910488,6.5399
CC#CC#CC=C,0.6950,0.3271,-2.29608157066,4.3384
CCCCOC=O,2.0288,0.43367,-2.6581215219,5.9525
C=C1CC2CC1O2,1.8124,0.41406,-2.46595654328,6.5968
FC1CC1C2CN2,1.8331,0.43097,-2.32637683568,7.2168
CC1CCN1C=O,4.2629,0.3903,-2.53565338529,5.5701
CC(C)C=O,2.9338,0.37837,-2.01356168088,4.3135
CNC1(C)COC1,2.1661,0.40706,-2.70510980071,6.5160
CCC1(C)CC1N,1.3532,0.40296,-3.03088916793,6.5244
CC(=C)C=NO,0.5289,0.33871,-2.00136582367,5.4170
CC(C)CC#C,0.8022,0.45289,-2.5241900253,6.7094
FCCC1CCO1,2.6389,0.4517,-2.46393159429,7.5142
CC1NN=CC=C1,2.1079,0.30977,-2.39622943668,4.1847
CCC=CCOC,1.0734,0.41317,-2.91283277712,7.0279
FCC1COC1=O,4.8766,0.42626,-1.97601580265,5.9505
On1nnoc1=O,3.0125,0.39135,-1.21147223661,5.9417
NN=CNCCO,3.4168,0.3776,-2.31483657689,5.5928
CCC1(CN)CO1,1.8220,0.43317,-2.71738766171,6.8734
CC(NO)=NO,1.0347,0.37351,-1.67310293846,5.7977
NC1C2CCNC12,1.0696,0.38477,-2.6117534131,5.9523
CCC(CF)OC,1.3392,0.45408,-2.69040575471,7.9371
CC#CC(=C)C=C,0.7209,0.33563,-2.54164854508,5.4027
CC1=CCC2NC12,1.7370,0.38691,-2.59709281809,6.1477
CC(CC=O)C#N,3.0596,0.38401,-2.32519336287,4.4261
OCCC1COC1,3.6533,0.42143,-2.5994978779,7.3742
CNC(C)C(C)N,2.0276,0.38857,-3.06027433994,6.6207
CC1=CCC=C1F,1.5891,0.35562,-2.36664904767,5.3459
COC1(CO)CC1,2.2076,0.45274,-2.5943265009,7.7726
C#Cc1cnoc1,2.4454,0.36372,-1.80891607803,5.8671
Fc1ccon1,3.4664,0.40524,-1.36404647642,6.9087
FC(=C)C1COC1,2.3005,0.41437,-2.23248361687,7.2249
OC1CC1C(F)=C,2.4126,0.41132,-2.23761801487,7.1230
CCOC=O,2.0161,0.4336,-1.72111083566,5.9510
CC1(CO)CCC1,1.5713,0.44714,-2.92643005512,7.4692
Cc1ncoc1O,2.2531,0.37218,-2.02506373565,5.9685
CNC1CC1,0.8941,0.41174,-2.08126829869,6.5093
CN(N)C(=O)CO,5.5450,0.39815,-2.23137715908,6.2054
OC(=O)C(F)C=C,3.0284,0.40755,-1.98222237665,5.8827
NC1CCC1CF,2.9140,0.4225,-2.5813177761,6.7302
CNN=C(C)C#N,6.2337,0.32283,-2.19491776227,5.3686
CC(=C)CC(C)=C,0.1462,0.40189,-3.01785625092,6.9405
CCC(F)=CC=O,4.3011,0.34772,-2.27482239887,3.8697
CC1OC(=O)C1C,4.5524,0.42451,-2.44644042848,5.9586
CC(OC=C)C=C,0.9237,0.38734,-2.6891880127,6.6817
OC1(CF)CC1,1.5856,0.45616,-1.99602219367,7.7311
O=Cc1ccco1,4.1349,0.33068,-2.00054934064,3.9684
CCC(C)(C)C=O,2.8146,0.37719,-2.95303862812,4.3435
CC1=CCC(O)C1,1.8245,0.41385,-2.7331798307,7.0129
CC1NC1CF,1.9652,0.44386,-2.10403331948,7.3845
N=C1NCCCN1,3.8922,0.38099,-2.46582650969,6.3117
NCC1CCNC1,1.6786,0.40652,-2.85018967252,6.5146
CC1NC1C=NN,0.4239,0.36213,-2.38114429069,5.9267
CC=CC(C)(C)O,1.4937,0.41697,-2.93727014512,7.2510
COC(=O)CCO,0.8976,0.43685,-2.34807547268,6.0712
FCC(F)=C(F)F,1.8865,0.40982,-1.41225993502,7.4124
CC1=C(C)OCO1,1.1008,0.38164,-2.41017935148,6.1229
FCC1CN=CN1,1.1987,0.38861,-2.19185312227,6.2263
COC1=CCNC1,1.9186,0.38946,-2.49954305929,6.3502
O=c1cccco1,4.7089,0.32422,-2.01986725464,4.6765
FC(=C)CC=C,1.3729,0.40832,-2.08884503947,7.0233
CC1CC=C(F)C1,1.7147,0.41755,-2.58807354509,7.2118
